State,County Code,Year,Rows
State: 39,County code: 093,Year: 20110101,Rows: 182
State: 39,County code: 093,Year: 20120101,Rows: 183
State: 39,County code: 093,Year: 20130101,Rows: 182
State: 39,County code: 093,Year: 20140101,Rows: 183
State: 39,County code: 093,Year: 20150101,Rows: 181
State: 39,County code: 093,Year: 20160101,Rows: 183
State: 39,County code: 093,Year: 20170101,Rows: 183
State: 39,County code: 093,Year: 20180101,Rows: 2462
State: 39,County code: 093,Year: 20190101,Rows: 8943
State: 39,County code: 087,Year: 20100101,Rows: 122
State: 39,County code: 087,Year: 20110101,Rows: 121
State: 39,County code: 087,Year: 20120101,Rows: 122
State: 39,County code: 087,Year: 20130101,Rows: 123
State: 39,County code: 087,Year: 20140101,Rows: 122
State: 39,County code: 087,Year: 20150101,Rows: 121
State: 39,County code: 087,Year: 20160101,Rows: 122
State: 39,County code: 087,Year: 20170101,Rows: 122
State: 39,County code: 087,Year: 20180101,Rows: 123
State: 39,County code: 087,Year: 20190101,Rows: 127
State: 39,County code: 085,Year: 20100101,Rows: 183
State: 39,County code: 085,Year: 20110101,Rows: 182
State: 39,County code: 085,Year: 20120101,Rows: 183
State: 39,County code: 085,Year: 20130101,Rows: 183
State: 39,County code: 085,Year: 20140101,Rows: 183
State: 39,County code: 085,Year: 20150101,Rows: 181
State: 39,County code: 085,Year: 20160101,Rows: 183
State: 39,County code: 085,Year: 20170101,Rows: 183
State: 39,County code: 085,Year: 20180101,Rows: 147
State: 39,County code: 085,Year: 20190101,Rows: 121
State: 39,County code: 081,Year: 20100101,Rows: 244
State: 39,County code: 081,Year: 20110101,Rows: 4583
State: 39,County code: 081,Year: 20120101,Rows: 9272
State: 39,County code: 081,Year: 20130101,Rows: 9099
State: 39,County code: 081,Year: 20140101,Rows: 9055
State: 39,County code: 081,Year: 20150101,Rows: 9062
State: 39,County code: 081,Year: 20160101,Rows: 9089
State: 39,County code: 081,Year: 20170101,Rows: 304
State: 39,County code: 081,Year: 20180101,Rows: 305
State: 39,County code: 081,Year: 20190101,Rows: 251
State: 39,County code: 061,Year: 20100101,Rows: 927
State: 39,County code: 061,Year: 20110101,Rows: 667
State: 39,County code: 061,Year: 20120101,Rows: 732
State: 39,County code: 061,Year: 20130101,Rows: 732
State: 39,County code: 061,Year: 20140101,Rows: 855
State: 39,County code: 061,Year: 20150101,Rows: 16371
State: 39,County code: 061,Year: 20160101,Rows: 18300
State: 39,County code: 061,Year: 20170101,Rows: 26951
State: 39,County code: 061,Year: 20180101,Rows: 26773
State: 39,County code: 061,Year: 20190101,Rows: 33332
State: 39,County code: 057,Year: 20100101,Rows: 122
State: 39,County code: 057,Year: 20110101,Rows: 136
State: 39,County code: 057,Year: 20120101,Rows: 183
State: 39,County code: 057,Year: 20130101,Rows: 183
State: 39,County code: 057,Year: 20140101,Rows: 183
State: 39,County code: 057,Year: 20150101,Rows: 181
State: 39,County code: 057,Year: 20160101,Rows: 183
State: 39,County code: 057,Year: 20170101,Rows: 183
State: 39,County code: 057,Year: 20180101,Rows: 8343
State: 39,County code: 049,Year: 20100101,Rows: 4995
State: 39,County code: 049,Year: 20110101,Rows: 9184
State: 39,County code: 049,Year: 20120101,Rows: 9215
State: 39,County code: 049,Year: 20130101,Rows: 9192
State: 39,County code: 049,Year: 20140101,Rows: 9170
State: 39,County code: 049,Year: 20150101,Rows: 9189
State: 39,County code: 049,Year: 20160101,Rows: 9221
State: 39,County code: 049,Year: 20170101,Rows: 550
State: 39,County code: 049,Year: 20180101,Rows: 2799
State: 39,County code: 049,Year: 20190101,Rows: 9217
State: 39,County code: 035,Year: 20100101,Rows: 769
State: 39,County code: 035,Year: 20110101,Rows: 1017
State: 39,County code: 035,Year: 20120101,Rows: 7607
State: 39,County code: 035,Year: 20130101,Rows: 9535
State: 39,County code: 035,Year: 20140101,Rows: 9568
State: 39,County code: 035,Year: 20150101,Rows: 5649
State: 39,County code: 035,Year: 20160101,Rows: 861
State: 39,County code: 035,Year: 20170101,Rows: 1018
State: 39,County code: 035,Year: 20180101,Rows: 7384
State: 39,County code: 035,Year: 20190101,Rows: 18635
State: 39,County code: 025,Year: 20100101,Rows: 122
State: 39,County code: 025,Year: 20110101,Rows: 61
State: 39,County code: 023,Year: 20100101,Rows: 123
State: 39,County code: 023,Year: 20110101,Rows: 121
State: 39,County code: 023,Year: 20120101,Rows: 122
State: 39,County code: 023,Year: 20130101,Rows: 122
State: 39,County code: 023,Year: 20140101,Rows: 122
State: 39,County code: 023,Year: 20150101,Rows: 121
State: 39,County code: 023,Year: 20160101,Rows: 122
State: 39,County code: 023,Year: 20170101,Rows: 122
State: 39,County code: 023,Year: 20180101,Rows: 8282
State: 39,County code: 023,Year: 20190101,Rows: 8881
State: 39,County code: 017,Year: 20100101,Rows: 305
State: 39,County code: 017,Year: 20110101,Rows: 374
State: 39,County code: 017,Year: 20120101,Rows: 488
State: 39,County code: 017,Year: 20130101,Rows: 488
State: 39,County code: 017,Year: 20140101,Rows: 489
State: 39,County code: 017,Year: 20150101,Rows: 539
State: 39,County code: 017,Year: 20160101,Rows: 551
State: 39,County code: 017,Year: 20170101,Rows: 595
State: 39,County code: 017,Year: 20180101,Rows: 610
State: 39,County code: 017,Year: 20190101,Rows: 607
State: 39,County code: 009,Year: 20100101,Rows: 62
State: 39,County code: 009,Year: 20110101,Rows: 61
State: 39,County code: 009,Year: 20120101,Rows: 61
State: 39,County code: 009,Year: 20130101,Rows: 61
State: 39,County code: 009,Year: 20140101,Rows: 117
State: 39,County code: 009,Year: 20150101,Rows: 120
State: 39,County code: 009,Year: 20160101,Rows: 122
State: 39,County code: 009,Year: 20170101,Rows: 122
State: 39,County code: 009,Year: 20180101,Rows: 121
State: 39,County code: 009,Year: 20190101,Rows: 121
State: 39,County code: 003,Year: 20100101,Rows: 51
State: 39,County code: 003,Year: 20110101,Rows: 61
State: 39,County code: 003,Year: 20120101,Rows: 61
State: 39,County code: 003,Year: 20130101,Rows: 61
State: 39,County code: 003,Year: 20140101,Rows: 103
State: 39,County code: 003,Year: 20150101,Rows: 120
State: 39,County code: 003,Year: 20160101,Rows: 122
State: 39,County code: 003,Year: 20170101,Rows: 122
State: 39,County code: 003,Year: 20180101,Rows: 2405
State: 39,County code: 003,Year: 20190101,Rows: 8884
State: 38,County code: 057,Year: 20100101,Rows: 3949
State: 38,County code: 057,Year: 20110101,Rows: 8821
State: 38,County code: 057,Year: 20120101,Rows: 8845
State: 38,County code: 057,Year: 20130101,Rows: 8821
State: 38,County code: 057,Year: 20140101,Rows: 8830
State: 38,County code: 057,Year: 20150101,Rows: 8821
State: 38,County code: 057,Year: 20160101,Rows: 8800
State: 38,County code: 057,Year: 20170101,Rows: 8691
State: 38,County code: 057,Year: 20180101,Rows: 8645
State: 38,County code: 057,Year: 20190101,Rows: 21158
State: 38,County code: 053,Year: 20100101,Rows: 3736
State: 38,County code: 053,Year: 20110101,Rows: 8760
State: 38,County code: 053,Year: 20120101,Rows: 8782
State: 38,County code: 053,Year: 20130101,Rows: 8760
State: 38,County code: 053,Year: 20140101,Rows: 8760
State: 38,County code: 053,Year: 20150101,Rows: 8760
State: 38,County code: 053,Year: 20160101,Rows: 8784
State: 38,County code: 053,Year: 20170101,Rows: 8678
State: 38,County code: 053,Year: 20180101,Rows: 8645
State: 38,County code: 053,Year: 20190101,Rows: 8760
State: 38,County code: 017,Year: 20100101,Rows: 6375
State: 38,County code: 017,Year: 20110101,Rows: 8882
State: 38,County code: 017,Year: 20120101,Rows: 8907
State: 38,County code: 017,Year: 20130101,Rows: 8882
State: 38,County code: 017,Year: 20140101,Rows: 8879
State: 38,County code: 017,Year: 20150101,Rows: 8881
State: 38,County code: 017,Year: 20160101,Rows: 8815
State: 38,County code: 017,Year: 20170101,Rows: 8691
State: 38,County code: 017,Year: 20180101,Rows: 8645
State: 38,County code: 017,Year: 20190101,Rows: 8760
State: 38,County code: 015,Year: 20100101,Rows: 8943
State: 38,County code: 015,Year: 20110101,Rows: 8947
State: 38,County code: 015,Year: 20120101,Rows: 8969
State: 38,County code: 015,Year: 20130101,Rows: 8943
State: 38,County code: 015,Year: 20140101,Rows: 8939
State: 38,County code: 015,Year: 20150101,Rows: 8942
State: 38,County code: 015,Year: 20160101,Rows: 8967
State: 38,County code: 015,Year: 20170101,Rows: 15418
State: 38,County code: 015,Year: 20180101,Rows: 17534
State: 38,County code: 015,Year: 20190101,Rows: 17762
State: 38,County code: 013,Year: 20100101,Rows: 4080
State: 38,County code: 013,Year: 20110101,Rows: 8760
State: 38,County code: 013,Year: 20120101,Rows: 8784
State: 38,County code: 013,Year: 20130101,Rows: 8760
State: 38,County code: 013,Year: 20140101,Rows: 8757
State: 38,County code: 013,Year: 20150101,Rows: 8760
State: 38,County code: 013,Year: 20160101,Rows: 8784
State: 38,County code: 013,Year: 20170101,Rows: 8678
State: 38,County code: 013,Year: 20180101,Rows: 8645
State: 38,County code: 013,Year: 20190101,Rows: 8760
State: 38,County code: 007,Year: 20100101,Rows: 62
State: 38,County code: 007,Year: 20110101,Rows: 61
State: 38,County code: 007,Year: 20120101,Rows: 62
State: 38,County code: 007,Year: 20130101,Rows: 61
State: 38,County code: 007,Year: 20140101,Rows: 1526
State: 38,County code: 007,Year: 20150101,Rows: 8820
State: 38,County code: 007,Year: 20160101,Rows: 8800
State: 38,County code: 007,Year: 20170101,Rows: 8691
State: 38,County code: 007,Year: 20180101,Rows: 8645
State: 38,County code: 007,Year: 20190101,Rows: 8760
State: 37,County code: 191,Year: 20100101,Rows: 66
State: 37,County code: 191,Year: 20110101,Rows: 61
State: 37,County code: 191,Year: 20120101,Rows: 1525
State: 37,County code: 191,Year: 20130101,Rows: 8867
State: 37,County code: 191,Year: 20140101,Rows: 8885
State: 37,County code: 191,Year: 20150101,Rows: 68
State: 37,County code: 189,Year: 20100101,Rows: 138
State: 37,County code: 189,Year: 20110101,Rows: 127
State: 37,County code: 189,Year: 20120101,Rows: 126
State: 37,County code: 189,Year: 20130101,Rows: 131
State: 37,County code: 189,Year: 20140101,Rows: 129
State: 37,County code: 189,Year: 20150101,Rows: 5653
State: 37,County code: 183,Year: 20100101,Rows: 9310
State: 37,County code: 183,Year: 20110101,Rows: 9020
State: 37,County code: 183,Year: 20120101,Rows: 9039
State: 37,County code: 183,Year: 20130101,Rows: 9007
State: 37,County code: 183,Year: 20140101,Rows: 8882
State: 37,County code: 183,Year: 20150101,Rows: 8883
State: 37,County code: 183,Year: 20160101,Rows: 8908
State: 37,County code: 183,Year: 20170101,Rows: 17564
State: 37,County code: 183,Year: 20180101,Rows: 24244
State: 37,County code: 183,Year: 20190101,Rows: 26403
State: 37,County code: 173,Year: 20100101,Rows: 8893
State: 37,County code: 173,Year: 20110101,Rows: 8813
State: 37,County code: 173,Year: 20120101,Rows: 8784
State: 37,County code: 173,Year: 20130101,Rows: 8759
State: 37,County code: 173,Year: 20140101,Rows: 8760
State: 37,County code: 173,Year: 20150101,Rows: 8759
State: 37,County code: 173,Year: 20160101,Rows: 8784
State: 37,County code: 173,Year: 20170101,Rows: 8760
State: 37,County code: 173,Year: 20180101,Rows: 8760
State: 37,County code: 173,Year: 20190101,Rows: 8760
State: 37,County code: 159,Year: 20100101,Rows: 128
State: 37,County code: 159,Year: 20110101,Rows: 177
State: 37,County code: 159,Year: 20120101,Rows: 195
State: 37,County code: 159,Year: 20130101,Rows: 192
State: 37,County code: 159,Year: 20140101,Rows: 195
State: 37,County code: 159,Year: 20150101,Rows: 8460
State: 37,County code: 155,Year: 20100101,Rows: 122
State: 37,County code: 155,Year: 20110101,Rows: 127
State: 37,County code: 155,Year: 20120101,Rows: 126
State: 37,County code: 155,Year: 20130101,Rows: 138
State: 37,County code: 155,Year: 20140101,Rows: 125
State: 37,County code: 147,Year: 20100101,Rows: 123
State: 37,County code: 147,Year: 20110101,Rows: 125
State: 37,County code: 147,Year: 20120101,Rows: 122
State: 37,County code: 147,Year: 20130101,Rows: 126
State: 37,County code: 147,Year: 20140101,Rows: 124
State: 37,County code: 147,Year: 20150101,Rows: 124
State: 37,County code: 147,Year: 20160101,Rows: 126
State: 37,County code: 147,Year: 20170101,Rows: 123
State: 37,County code: 147,Year: 20180101,Rows: 126
State: 37,County code: 147,Year: 20190101,Rows: 4477
State: 37,County code: 129,Year: 20100101,Rows: 132
State: 37,County code: 129,Year: 20110101,Rows: 125
State: 37,County code: 129,Year: 20120101,Rows: 1797
State: 37,County code: 129,Year: 20130101,Rows: 8892
State: 37,County code: 129,Year: 20140101,Rows: 7204
State: 37,County code: 129,Year: 20150101,Rows: 125
State: 37,County code: 129,Year: 20160101,Rows: 8879
State: 37,County code: 129,Year: 20170101,Rows: 8792
State: 37,County code: 129,Year: 20180101,Rows: 8760
State: 37,County code: 129,Year: 20190101,Rows: 8760
State: 37,County code: 123,Year: 20100101,Rows: 133
State: 37,County code: 123,Year: 20110101,Rows: 123
State: 37,County code: 123,Year: 20120101,Rows: 122
State: 37,County code: 123,Year: 20130101,Rows: 3800
State: 37,County code: 123,Year: 20140101,Rows: 8887
State: 37,County code: 123,Year: 20150101,Rows: 8820
State: 37,County code: 123,Year: 20160101,Rows: 8784
State: 37,County code: 123,Year: 20170101,Rows: 8760
State: 37,County code: 123,Year: 20180101,Rows: 8760
State: 37,County code: 123,Year: 20190101,Rows: 8760
State: 37,County code: 121,Year: 20100101,Rows: 129
State: 37,County code: 121,Year: 20110101,Rows: 126
State: 37,County code: 121,Year: 20120101,Rows: 124
State: 37,County code: 121,Year: 20130101,Rows: 134
State: 37,County code: 121,Year: 20140101,Rows: 129
State: 37,County code: 121,Year: 20150101,Rows: 124
State: 37,County code: 121,Year: 20160101,Rows: 4116
State: 37,County code: 121,Year: 20170101,Rows: 8885
State: 37,County code: 121,Year: 20180101,Rows: 8760
State: 37,County code: 121,Year: 20190101,Rows: 8760
State: 37,County code: 119,Year: 20100101,Rows: 914
